file_path,dataset,emotion,emotion_code,intensity,statement,actor,is_distress,distress_level,safety_action,sample_id,split
datasets/ravdess/Actor_15/03-01-06-01-02-02-15.wav,ravdess,fearful,06,01,02,15,True,HIGH,ALERT,782,train
datasets/ravdess/Actor_15/03-01-05-01-02-01-15.wav,ravdess,angry,05,01,02,15,True,HIGH,ALERT,783,train
datasets/ravdess/Actor_15/03-01-05-02-01-01-15.wav,ravdess,angry,05,02,01,15,True,HIGH,ALERT,784,train
datasets/ravdess/Actor_15/03-01-06-02-01-02-15.wav,ravdess,fearful,06,02,01,15,True,HIGH,ALERT,785,train
datasets/ravdess/Actor_15/03-01-04-01-01-02-15.wav,ravdess,sad,04,01,01,15,True,HIGH,ALERT,786,train
datasets/ravdess/Actor_15/03-01-07-01-01-01-15.wav,ravdess,disgust,07,01,01,15,True,HIGH,ALERT,787,train
datasets/ravdess/Actor_15/03-01-07-02-02-01-15.wav,ravdess,disgust,07,02,02,15,True,HIGH,ALERT,788,train
datasets/ravdess/Actor_15/03-01-04-02-02-02-15.wav,ravdess,sad,04,02,02,15,True,HIGH,ALERT,789,train
datasets/ravdess/Actor_15/03-01-03-02-02-02-15.wav,ravdess,happy,03,02,02,15,False,LOW,NONE,790,train
datasets/ravdess/Actor_15/03-01-03-01-01-02-15.wav,ravdess,happy,03,01,01,15,False,LOW,NONE,791,train
datasets/ravdess/Actor_15/03-01-02-02-01-01-15.wav,ravdess,calm,02,02,01,15,False,LOW,NONE,792,train
datasets/ravdess/Actor_15/03-01-02-01-02-01-15.wav,ravdess,calm,02,01,02,15,False,LOW,NONE,793,train
datasets/ravdess/Actor_15/03-01-01-01-02-02-15.wav,ravdess,neutral,01,01,02,15,False,LOW,NONE,794,train
datasets/ravdess/Actor_15/03-01-03-02-01-01-15.wav,ravdess,happy,03,02,01,15,False,LOW,NONE,795,train
datasets/ravdess/Actor_15/03-01-03-01-02-01-15.wav,ravdess,happy,03,01,02,15,False,LOW,NONE,796,train
datasets/ravdess/Actor_15/03-01-02-02-02-02-15.wav,ravdess,calm,02,02,02,15,False,LOW,NONE,797,train
datasets/ravdess/Actor_15/03-01-01-01-01-01-15.wav,ravdess,neutral,01,01,01,15,False,LOW,NONE,798,train
datasets/ravdess/Actor_15/03-01-02-01-01-02-15.wav,ravdess,calm,02,01,01,15,False,LOW,NONE,799,train
datasets/ravdess/Actor_15/03-01-08-02-01-02-15.wav,ravdess,surprised,08,02,01,15,False,LOW,NONE,800,train
datasets/ravdess/Actor_15/03-01-08-01-02-02-15.wav,ravdess,surprised,08,01,02,15,False,LOW,NONE,801,train
datasets/ravdess/Actor_15/03-01-05-01-01-02-15.wav,ravdess,angry,05,01,01,15,True,HIGH,ALERT,802,train
datasets/ravdess/Actor_15/03-01-06-01-01-01-15.wav,ravdess,fearful,06,01,01,15,True,HIGH,ALERT,803,train
datasets/ravdess/Actor_15/03-01-06-02-02-01-15.wav,ravdess,fearful,06,02,02,15,True,HIGH,ALERT,804,train
datasets/ravdess/Actor_15/03-01-05-02-02-02-15.wav,ravdess,angry,05,02,02,15,True,HIGH,ALERT,805,train
datasets/ravdess/Actor_15/03-01-07-01-02-02-15.wav,ravdess,disgust,07,01,02,15,True,HIGH,ALERT,806,train
datasets/ravdess/Actor_15/03-01-04-01-02-01-15.wav,ravdess,sad,04,01,02,15,True,HIGH,ALERT,807,train
datasets/ravdess/Actor_15/03-01-04-02-01-01-15.wav,ravdess,sad,04,02,01,15,True,HIGH,ALERT,808,train
datasets/ravdess/Actor_15/03-01-07-02-01-02-15.wav,ravdess,disgust,07,02,01,15,True,HIGH,ALERT,809,train
datasets/ravdess/Actor_15/03-01-01-01-02-01-15.wav,ravdess,neutral,01,01,02,15,False,LOW,NONE,810,train
datasets/ravdess/Actor_15/03-01-02-01-02-02-15.wav,ravdess,calm,02,01,02,15,False,LOW,NONE,811,train
datasets/ravdess/Actor_15/03-01-02-02-01-02-15.wav,ravdess,calm,02,02,01,15,False,LOW,NONE,812,train
datasets/ravdess/Actor_15/03-01-03-01-01-01-15.wav,ravdess,happy,03,01,01,15,False,LOW,NONE,813,train
datasets/ravdess/Actor_15/03-01-03-02-02-01-15.wav,ravdess,happy,03,02,02,15,False,LOW,NONE,814,train
datasets/ravdess/Actor_15/03-01-08-01-01-02-15.wav,ravdess,surprised,08,01,01,15,False,LOW,NONE,815,train
datasets/ravdess/Actor_15/03-01-08-02-02-02-15.wav,ravdess,surprised,08,02,02,15,False,LOW,NONE,816,train
datasets/ravdess/Actor_15/03-01-04-02-02-01-15.wav,ravdess,sad,04,02,02,15,True,HIGH,ALERT,817,train
datasets/ravdess/Actor_15/03-01-07-02-02-02-15.wav,ravdess,disgust,07,02,02,15,True,HIGH,ALERT,818,train
datasets/ravdess/Actor_15/03-01-07-01-01-02-15.wav,ravdess,disgust,07,01,01,15,True,HIGH,ALERT,819,train
datasets/ravdess/Actor_15/03-01-04-01-01-01-15.wav,ravdess,sad,04,01,01,15,True,HIGH,ALERT,820,train
datasets/ravdess/Actor_15/03-01-06-02-01-01-15.wav,ravdess,fearful,06,02,01,15,True,HIGH,ALERT,821,train
datasets/ravdess/Actor_15/03-01-05-02-01-02-15.wav,ravdess,angry,05,02,01,15,True,HIGH,ALERT,822,train
datasets/ravdess/Actor_15/03-01-05-01-02-02-15.wav,ravdess,angry,05,01,02,15,True,HIGH,ALERT,823,train
datasets/ravdess/Actor_15/03-01-06-01-02-01-15.wav,ravdess,fearful,06,01,02,15,True,HIGH,ALERT,824,train
datasets/ravdess/Actor_15/03-01-08-01-02-01-15.wav,ravdess,surprised,08,01,02,15,False,LOW,NONE,825,train
datasets/ravdess/Actor_15/03-01-08-02-01-01-15.wav,ravdess,surprised,08,02,01,15,False,LOW,NONE,826,train
datasets/ravdess/Actor_15/03-01-07-02-01-01-15.wav,ravdess,disgust,07,02,01,15,True,HIGH,ALERT,827,train
datasets/ravdess/Actor_15/03-01-04-02-01-02-15.wav,ravdess,sad,04,02,01,15,True,HIGH,ALERT,828,train
datasets/ravdess/Actor_15/03-01-04-01-02-02-15.wav,ravdess,sad,04,01,02,15,True,HIGH,ALERT,829,train
datasets/ravdess/Actor_15/03-01-07-01-02-01-15.wav,ravdess,disgust,07,01,02,15,True,HIGH,ALERT,830,train
datasets/ravdess/Actor_15/03-01-05-02-02-01-15.wav,ravdess,angry,05,02,02,15,True,HIGH,ALERT,831,train
datasets/ravdess/Actor_15/03-01-06-02-02-02-15.wav,ravdess,fearful,06,02,02,15,True,HIGH,ALERT,832,train
datasets/ravdess/Actor_15/03-01-06-01-01-02-15.wav,ravdess,fearful,06,01,01,15,True,HIGH,ALERT,833,train
datasets/ravdess/Actor_15/03-01-05-01-01-01-15.wav,ravdess,angry,05,01,01,15,True,HIGH,ALERT,834,train
datasets/ravdess/Actor_15/03-01-02-01-01-01-15.wav,ravdess,calm,02,01,01,15,False,LOW,NONE,835,train
datasets/ravdess/Actor_15/03-01-01-01-01-02-15.wav,ravdess,neutral,01,01,01,15,False,LOW,NONE,836,train
datasets/ravdess/Actor_15/03-01-02-02-02-01-15.wav,ravdess,calm,02,02,02,15,False,LOW,NONE,837,train
datasets/ravdess/Actor_15/03-01-03-01-02-02-15.wav,ravdess,happy,03,01,02,15,False,LOW,NONE,838,train
datasets/ravdess/Actor_15/03-01-03-02-01-02-15.wav,ravdess,happy,03,02,01,15,False,LOW,NONE,839,train
datasets/ravdess/Actor_23/03-01-07-02-01-01-23.wav,ravdess,disgust,07,02,01,23,True,HIGH,ALERT,840,train
datasets/ravdess/Actor_23/03-01-04-02-01-02-23.wav,ravdess,sad,04,02,01,23,True,HIGH,ALERT,841,train
datasets/ravdess/Actor_23/03-01-04-01-02-02-23.wav,ravdess,sad,04,01,02,23,True,HIGH,ALERT,842,train
datasets/ravdess/Actor_23/03-01-07-01-02-01-23.wav,ravdess,disgust,07,01,02,23,True,HIGH,ALERT,843,train
datasets/ravdess/Actor_23/03-01-05-02-02-01-23.wav,ravdess,angry,05,02,02,23,True,HIGH,ALERT,844,train
datasets/ravdess/Actor_23/03-01-06-02-02-02-23.wav,ravdess,fearful,06,02,02,23,True,HIGH,ALERT,845,train
datasets/ravdess/Actor_23/03-01-06-01-01-02-23.wav,ravdess,fearful,06,01,01,23,True,HIGH,ALERT,846,train
datasets/ravdess/Actor_23/03-01-05-01-01-01-23.wav,ravdess,angry,05,01,01,23,True,HIGH,ALERT,847,train
datasets/ravdess/Actor_23/03-01-08-01-02-01-23.wav,ravdess,surprised,08,01,02,23,False,LOW,NONE,848,train
datasets/ravdess/Actor_23/03-01-08-02-01-01-23.wav,ravdess,surprised,08,02,01,23,False,LOW,NONE,849,train
datasets/ravdess/Actor_23/03-01-02-01-01-01-23.wav,ravdess,calm,02,01,01,23,False,LOW,NONE,850,train
datasets/ravdess/Actor_23/03-01-01-01-01-02-23.wav,ravdess,neutral,01,01,01,23,False,LOW,NONE,851,train
datasets/ravdess/Actor_23/03-01-02-02-02-01-23.wav,ravdess,calm,02,02,02,23,False,LOW,NONE,852,train
datasets/ravdess/Actor_23/03-01-03-01-02-02-23.wav,ravdess,happy,03,01,02,23,False,LOW,NONE,853,train
datasets/ravdess/Actor_23/03-01-03-02-01-02-23.wav,ravdess,happy,03,02,01,23,False,LOW,NONE,854,train
datasets/ravdess/Actor_23/03-01-01-01-02-01-23.wav,ravdess,neutral,01,01,02,23,False,LOW,NONE,855,train
datasets/ravdess/Actor_23/03-01-02-01-02-02-23.wav,ravdess,calm,02,01,02,23,False,LOW,NONE,856,train
datasets/ravdess/Actor_23/03-01-02-02-01-02-23.wav,ravdess,calm,02,02,01,23,False,LOW,NONE,857,train
datasets/ravdess/Actor_23/03-01-03-01-01-01-23.wav,ravdess,happy,03,01,01,23,False,LOW,NONE,858,train
datasets/ravdess/Actor_23/03-01-03-02-02-01-23.wav,ravdess,happy,03,02,02,23,False,LOW,NONE,859,train
datasets/ravdess/Actor_23/03-01-04-02-02-01-23.wav,ravdess,sad,04,02,02,23,True,HIGH,ALERT,860,train
datasets/ravdess/Actor_23/03-01-07-02-02-02-23.wav,ravdess,disgust,07,02,02,23,True,HIGH,ALERT,861,train
datasets/ravdess/Actor_23/03-01-07-01-01-02-23.wav,ravdess,disgust,07,01,01,23,True,HIGH,ALERT,862,train
datasets/ravdess/Actor_23/03-01-04-01-01-01-23.wav,ravdess,sad,04,01,01,23,True,HIGH,ALERT,863,train
datasets/ravdess/Actor_23/03-01-06-02-01-01-23.wav,ravdess,fearful,06,02,01,23,True,HIGH,ALERT,864,train
datasets/ravdess/Actor_23/03-01-05-02-01-02-23.wav,ravdess,angry,05,02,01,23,True,HIGH,ALERT,865,train
datasets/ravdess/Actor_23/03-01-05-01-02-02-23.wav,ravdess,angry,05,01,02,23,True,HIGH,ALERT,866,train
datasets/ravdess/Actor_23/03-01-06-01-02-01-23.wav,ravdess,fearful,06,01,02,23,True,HIGH,ALERT,867,train
datasets/ravdess/Actor_23/03-01-08-01-01-02-23.wav,ravdess,surprised,08,01,01,23,False,LOW,NONE,868,train
datasets/ravdess/Actor_23/03-01-08-02-02-02-23.wav,ravdess,surprised,08,02,02,23,False,LOW,NONE,869,train
datasets/ravdess/Actor_23/03-01-03-02-01-01-23.wav,ravdess,happy,03,02,01,23,False,LOW,NONE,870,train
datasets/ravdess/Actor_23/03-01-03-01-02-01-23.wav,ravdess,happy,03,01,02,23,False,LOW,NONE,871,train
datasets/ravdess/Actor_23/03-01-02-02-02-02-23.wav,ravdess,calm,02,02,02,23,False,LOW,NONE,872,train
datasets/ravdess/Actor_23/03-01-01-01-01-01-23.wav,ravdess,neutral,01,01,01,23,False,LOW,NONE,873,train
datasets/ravdess/Actor_23/03-01-02-01-01-02-23.wav,ravdess,calm,02,01,01,23,False,LOW,NONE,874,train
datasets/ravdess/Actor_23/03-01-05-01-01-02-23.wav,ravdess,angry,05,01,01,23,True,HIGH,ALERT,875,train
datasets/ravdess/Actor_23/03-01-06-01-01-01-23.wav,ravdess,fearful,06,01,01,23,True,HIGH,ALERT,876,train
datasets/ravdess/Actor_23/03-01-06-02-02-01-23.wav,ravdess,fearful,06,02,02,23,True,HIGH,ALERT,877,train
datasets/ravdess/Actor_23/03-01-05-02-02-02-23.wav,ravdess,angry,05,02,02,23,True,HIGH,ALERT,878,train
datasets/ravdess/Actor_23/03-01-07-01-02-02-23.wav,ravdess,disgust,07,01,02,23,True,HIGH,ALERT,879,train
datasets/ravdess/Actor_23/03-01-04-01-02-01-23.wav,ravdess,sad,04,01,02,23,True,HIGH,ALERT,880,train
datasets/ravdess/Actor_23/03-01-04-02-01-01-23.wav,ravdess,sad,04,02,01,23,True,HIGH,ALERT,881,train
datasets/ravdess/Actor_23/03-01-07-02-01-02-23.wav,ravdess,disgust,07,02,01,23,True,HIGH,ALERT,882,train
datasets/ravdess/Actor_23/03-01-08-02-01-02-23.wav,ravdess,surprised,08,02,01,23,False,LOW,NONE,883,train
datasets/ravdess/Actor_23/03-01-08-01-02-02-23.wav,ravdess,surprised,08,01,02,23,False,LOW,NONE,884,train
datasets/ravdess/Actor_23/03-01-06-01-02-02-23.wav,ravdess,fearful,06,01,02,23,True,HIGH,ALERT,885,train
datasets/ravdess/Actor_23/03-01-05-01-02-01-23.wav,ravdess,angry,05,01,02,23,True,HIGH,ALERT,886,train
datasets/ravdess/Actor_23/03-01-05-02-01-01-23.wav,ravdess,angry,05,02,01,23,True,HIGH,ALERT,887,train
datasets/ravdess/Actor_23/03-01-06-02-01-02-23.wav,ravdess,fearful,06,02,01,23,True,HIGH,ALERT,888,train
datasets/ravdess/Actor_23/03-01-04-01-01-02-23.wav,ravdess,sad,04,01,01,23,True,HIGH,ALERT,889,train
datasets/ravdess/Actor_23/03-01-07-01-01-01-23.wav,ravdess,disgust,07,01,01,23,True,HIGH,ALERT,890,train
datasets/ravdess/Actor_23/03-01-07-02-02-01-23.wav,ravdess,disgust,07,02,02,23,True,HIGH,ALERT,891,train
datasets/ravdess/Actor_23/03-01-04-02-02-02-23.wav,ravdess,sad,04,02,02,23,True,HIGH,ALERT,892,train
datasets/ravdess/Actor_23/03-01-08-02-02-01-23.wav,ravdess,surprised,08,02,02,23,False,LOW,NONE,893,train
datasets/ravdess/Actor_23/03-01-08-01-01-01-23.wav,ravdess,surprised,08,01,01,23,False,LOW,NONE,894,train
datasets/ravdess/Actor_23/03-01-03-02-02-02-23.wav,ravdess,happy,03,02,02,23,False,LOW,NONE,895,train
datasets/ravdess/Actor_23/03-01-03-01-01-02-23.wav,ravdess,happy,03,01,01,23,False,LOW,NONE,896,train
datasets/ravdess/Actor_23/03-01-02-02-01-01-23.wav,ravdess,calm,02,02,01,23,False,LOW,NONE,897,train
datasets/ravdess/Actor_23/03-01-02-01-02-01-23.wav,ravdess,calm,02,01,02,23,False,LOW,NONE,898,train
datasets/ravdess/Actor_23/03-01-01-01-02-02-23.wav,ravdess,neutral,01,01,02,23,False,LOW,NONE,899,train
datasets/ravdess/Actor_24/03-01-03-02-01-02-24.wav,ravdess,happy,03,02,01,24,False,LOW,NONE,900,train
datasets/ravdess/Actor_24/03-01-03-01-02-02-24.wav,ravdess,happy,03,01,02,24,False,LOW,NONE,901,train
datasets/ravdess/Actor_24/03-01-02-02-02-01-24.wav,ravdess,calm,02,02,02,24,False,LOW,NONE,902,train
datasets/ravdess/Actor_24/03-01-02-01-01-01-24.wav,ravdess,calm,02,01,01,24,False,LOW,NONE,903,train
datasets/ravdess/Actor_24/03-01-01-01-01-02-24.wav,ravdess,neutral,01,01,01,24,False,LOW,NONE,904,train
datasets/ravdess/Actor_24/03-01-06-01-01-02-24.wav,ravdess,fearful,06,01,01,24,True,HIGH,ALERT,905,train
datasets/ravdess/Actor_24/03-01-05-01-01-01-24.wav,ravdess,angry,05,01,01,24,True,HIGH,ALERT,906,train
datasets/ravdess/Actor_24/03-01-05-02-02-01-24.wav,ravdess,angry,05,02,02,24,True,HIGH,ALERT,907,train
datasets/ravdess/Actor_24/03-01-06-02-02-02-24.wav,ravdess,fearful,06,02,02,24,True,HIGH,ALERT,908,train
datasets/ravdess/Actor_24/03-01-04-01-02-02-24.wav,ravdess,sad,04,01,02,24,True,HIGH,ALERT,909,train
datasets/ravdess/Actor_24/03-01-07-01-02-01-24.wav,ravdess,disgust,07,01,02,24,True,HIGH,ALERT,910,train
datasets/ravdess/Actor_24/03-01-07-02-01-01-24.wav,ravdess,disgust,07,02,01,24,True,HIGH,ALERT,911,train
datasets/ravdess/Actor_24/03-01-04-02-01-02-24.wav,ravdess,sad,04,02,01,24,True,HIGH,ALERT,912,train
datasets/ravdess/Actor_24/03-01-08-02-01-01-24.wav,ravdess,surprised,08,02,01,24,False,LOW,NONE,913,train
datasets/ravdess/Actor_24/03-01-08-01-02-01-24.wav,ravdess,surprised,08,01,02,24,False,LOW,NONE,914,train
datasets/ravdess/Actor_24/03-01-05-01-02-02-24.wav,ravdess,angry,05,01,02,24,True,HIGH,ALERT,915,train
datasets/ravdess/Actor_24/03-01-06-01-02-01-24.wav,ravdess,fearful,06,01,02,24,True,HIGH,ALERT,916,train
datasets/ravdess/Actor_24/03-01-06-02-01-01-24.wav,ravdess,fearful,06,02,01,24,True,HIGH,ALERT,917,train
datasets/ravdess/Actor_24/03-01-05-02-01-02-24.wav,ravdess,angry,05,02,01,24,True,HIGH,ALERT,918,train
datasets/ravdess/Actor_24/03-01-07-01-01-02-24.wav,ravdess,disgust,07,01,01,24,True,HIGH,ALERT,919,train
datasets/ravdess/Actor_24/03-01-04-01-01-01-24.wav,ravdess,sad,04,01,01,24,True,HIGH,ALERT,920,train
datasets/ravdess/Actor_24/03-01-04-02-02-01-24.wav,ravdess,sad,04,02,02,24,True,HIGH,ALERT,921,train
datasets/ravdess/Actor_24/03-01-07-02-02-02-24.wav,ravdess,disgust,07,02,02,24,True,HIGH,ALERT,922,train
datasets/ravdess/Actor_24/03-01-08-02-02-02-24.wav,ravdess,surprised,08,02,02,24,False,LOW,NONE,923,train
datasets/ravdess/Actor_24/03-01-08-01-01-02-24.wav,ravdess,surprised,08,01,01,24,False,LOW,NONE,924,train
datasets/ravdess/Actor_24/03-01-03-02-02-01-24.wav,ravdess,happy,03,02,02,24,False,LOW,NONE,925,train
datasets/ravdess/Actor_24/03-01-03-01-01-01-24.wav,ravdess,happy,03,01,01,24,False,LOW,NONE,926,train
datasets/ravdess/Actor_24/03-01-02-02-01-02-24.wav,ravdess,calm,02,02,01,24,False,LOW,NONE,927,train
datasets/ravdess/Actor_24/03-01-01-01-02-01-24.wav,ravdess,neutral,01,01,02,24,False,LOW,NONE,928,train
datasets/ravdess/Actor_24/03-01-02-01-02-02-24.wav,ravdess,calm,02,01,02,24,False,LOW,NONE,929,train
datasets/ravdess/Actor_24/03-01-04-02-01-01-24.wav,ravdess,sad,04,02,01,24,True,HIGH,ALERT,930,train
datasets/ravdess/Actor_24/03-01-07-02-01-02-24.wav,ravdess,disgust,07,02,01,24,True,HIGH,ALERT,931,train
datasets/ravdess/Actor_24/03-01-07-01-02-02-24.wav,ravdess,disgust,07,01,02,24,True,HIGH,ALERT,932,train
datasets/ravdess/Actor_24/03-01-04-01-02-01-24.wav,ravdess,sad,04,01,02,24,True,HIGH,ALERT,933,train
datasets/ravdess/Actor_24/03-01-06-02-02-01-24.wav,ravdess,fearful,06,02,02,24,True,HIGH,ALERT,934,train
datasets/ravdess/Actor_24/03-01-05-02-02-02-24.wav,ravdess,angry,05,02,02,24,True,HIGH,ALERT,935,train
datasets/ravdess/Actor_24/03-01-05-01-01-02-24.wav,ravdess,angry,05,01,01,24,True,HIGH,ALERT,936,train
datasets/ravdess/Actor_24/03-01-06-01-01-01-24.wav,ravdess,fearful,06,01,01,24,True,HIGH,ALERT,937,train
datasets/ravdess/Actor_24/03-01-08-01-02-02-24.wav,ravdess,surprised,08,01,02,24,False,LOW,NONE,938,train
datasets/ravdess/Actor_24/03-01-08-02-01-02-24.wav,ravdess,surprised,08,02,01,24,False,LOW,NONE,939,train
datasets/ravdess/Actor_24/03-01-01-01-01-01-24.wav,ravdess,neutral,01,01,01,24,False,LOW,NONE,940,train
datasets/ravdess/Actor_24/03-01-02-01-01-02-24.wav,ravdess,calm,02,01,01,24,False,LOW,NONE,941,train
datasets/ravdess/Actor_24/03-01-02-02-02-02-24.wav,ravdess,calm,02,02,02,24,False,LOW,NONE,942,train
datasets/ravdess/Actor_24/03-01-03-01-02-01-24.wav,ravdess,happy,03,01,02,24,False,LOW,NONE,943,train
datasets/ravdess/Actor_24/03-01-03-02-01-01-24.wav,ravdess,happy,03,02,01,24,False,LOW,NONE,944,train
datasets/ravdess/Actor_24/03-01-02-01-02-01-24.wav,ravdess,calm,02,01,02,24,False,LOW,NONE,945,train
datasets/ravdess/Actor_24/03-01-01-01-02-02-24.wav,ravdess,neutral,01,01,02,24,False,LOW,NONE,946,train
datasets/ravdess/Actor_24/03-01-02-02-01-01-24.wav,ravdess,calm,02,02,01,24,False,LOW,NONE,947,train
datasets/ravdess/Actor_24/03-01-03-01-01-02-24.wav,ravdess,happy,03,01,01,24,False,LOW,NONE,948,train
datasets/ravdess/Actor_24/03-01-03-02-02-02-24.wav,ravdess,happy,03,02,02,24,False,LOW,NONE,949,train
datasets/ravdess/Actor_24/03-01-07-02-02-01-24.wav,ravdess,disgust,07,02,02,24,True,HIGH,ALERT,950,train
datasets/ravdess/Actor_24/03-01-04-02-02-02-24.wav,ravdess,sad,04,02,02,24,True,HIGH,ALERT,951,train
datasets/ravdess/Actor_24/03-01-04-01-01-02-24.wav,ravdess,sad,04,01,01,24,True,HIGH,ALERT,952,train
datasets/ravdess/Actor_24/03-01-07-01-01-01-24.wav,ravdess,disgust,07,01,01,24,True,HIGH,ALERT,953,train
datasets/ravdess/Actor_24/03-01-05-02-01-01-24.wav,ravdess,angry,05,02,01,24,True,HIGH,ALERT,954,train
datasets/ravdess/Actor_24/03-01-06-02-01-02-24.wav,ravdess,fearful,06,02,01,24,True,HIGH,ALERT,955,train
datasets/ravdess/Actor_24/03-01-06-01-02-02-24.wav,ravdess,fearful,06,01,02,24,True,HIGH,ALERT,956,train
datasets/ravdess/Actor_24/03-01-05-01-02-01-24.wav,ravdess,angry,05,01,02,24,True,HIGH,ALERT,957,train
datasets/ravdess/Actor_24/03-01-08-01-01-01-24.wav,ravdess,surprised,08,01,01,24,False,LOW,NONE,958,train
datasets/ravdess/Actor_24/03-01-08-02-02-01-24.wav,ravdess,surprised,08,02,02,24,False,LOW,NONE,959,train
datasets/ravdess/Actor_22/03-01-05-01-01-01-22.wav,ravdess,angry,05,01,01,22,True,HIGH,ALERT,960,train
datasets/ravdess/Actor_22/03-01-06-01-01-02-22.wav,ravdess,fearful,06,01,01,22,True,HIGH,ALERT,961,train
datasets/ravdess/Actor_22/03-01-06-02-02-02-22.wav,ravdess,fearful,06,02,02,22,True,HIGH,ALERT,962,train
datasets/ravdess/Actor_22/03-01-05-02-02-01-22.wav,ravdess,angry,05,02,02,22,True,HIGH,ALERT,963,train
datasets/ravdess/Actor_22/03-01-07-01-02-01-22.wav,ravdess,disgust,07,01,02,22,True,HIGH,ALERT,964,train
datasets/ravdess/Actor_22/03-01-04-01-02-02-22.wav,ravdess,sad,04,01,02,22,True,HIGH,ALERT,965,train
datasets/ravdess/Actor_22/03-01-04-02-01-02-22.wav,ravdess,sad,04,02,01,22,True,HIGH,ALERT,966,train
datasets/ravdess/Actor_22/03-01-07-02-01-01-22.wav,ravdess,disgust,07,02,01,22,True,HIGH,ALERT,967,train
datasets/ravdess/Actor_22/03-01-08-02-01-01-22.wav,ravdess,surprised,08,02,01,22,False,LOW,NONE,968,train
datasets/ravdess/Actor_22/03-01-08-01-02-01-22.wav,ravdess,surprised,08,01,02,22,False,LOW,NONE,969,train
datasets/ravdess/Actor_22/03-01-03-02-01-02-22.wav,ravdess,happy,03,02,01,22,False,LOW,NONE,970,train
datasets/ravdess/Actor_22/03-01-03-01-02-02-22.wav,ravdess,happy,03,01,02,22,False,LOW,NONE,971,train
datasets/ravdess/Actor_22/03-01-02-02-02-01-22.wav,ravdess,calm,02,02,02,22,False,LOW,NONE,972,train
datasets/ravdess/Actor_22/03-01-01-01-01-02-22.wav,ravdess,neutral,01,01,01,22,False,LOW,NONE,973,train
datasets/ravdess/Actor_22/03-01-02-01-01-01-22.wav,ravdess,calm,02,01,01,22,False,LOW,NONE,974,train
datasets/ravdess/Actor_22/03-01-03-02-02-01-22.wav,ravdess,happy,03,02,02,22,False,LOW,NONE,975,train
datasets/ravdess/Actor_22/03-01-03-01-01-01-22.wav,ravdess,happy,03,01,01,22,False,LOW,NONE,976,train
datasets/ravdess/Actor_22/03-01-02-02-01-02-22.wav,ravdess,calm,02,02,01,22,False,LOW,NONE,977,train
datasets/ravdess/Actor_22/03-01-02-01-02-02-22.wav,ravdess,calm,02,01,02,22,False,LOW,NONE,978,train
datasets/ravdess/Actor_22/03-01-01-01-02-01-22.wav,ravdess,neutral,01,01,02,22,False,LOW,NONE,979,train
datasets/ravdess/Actor_22/03-01-06-01-02-01-22.wav,ravdess,fearful,06,01,02,22,True,HIGH,ALERT,980,train
datasets/ravdess/Actor_22/03-01-05-01-02-02-22.wav,ravdess,angry,05,01,02,22,True,HIGH,ALERT,981,train
datasets/ravdess/Actor_22/03-01-05-02-01-02-22.wav,ravdess,angry,05,02,01,22,True,HIGH,ALERT,982,train
datasets/ravdess/Actor_22/03-01-06-02-01-01-22.wav,ravdess,fearful,06,02,01,22,True,HIGH,ALERT,983,train
datasets/ravdess/Actor_22/03-01-04-01-01-01-22.wav,ravdess,sad,04,01,01,22,True,HIGH,ALERT,984,train
datasets/ravdess/Actor_22/03-01-07-01-01-02-22.wav,ravdess,disgust,07,01,01,22,True,HIGH,ALERT,985,train
datasets/ravdess/Actor_22/03-01-07-02-02-02-22.wav,ravdess,disgust,07,02,02,22,True,HIGH,ALERT,986,train
datasets/ravdess/Actor_22/03-01-04-02-02-01-22.wav,ravdess,sad,04,02,02,22,True,HIGH,ALERT,987,train
datasets/ravdess/Actor_22/03-01-08-02-02-02-22.wav,ravdess,surprised,08,02,02,22,False,LOW,NONE,988,train
datasets/ravdess/Actor_22/03-01-08-01-01-02-22.wav,ravdess,surprised,08,01,01,22,False,LOW,NONE,989,train
datasets/ravdess/Actor_22/03-01-02-01-01-02-22.wav,ravdess,calm,02,01,01,22,False,LOW,NONE,990,train
datasets/ravdess/Actor_22/03-01-01-01-01-01-22.wav,ravdess,neutral,01,01,01,22,False,LOW,NONE,991,train
datasets/ravdess/Actor_22/03-01-02-02-02-02-22.wav,ravdess,calm,02,02,02,22,False,LOW,NONE,992,train
datasets/ravdess/Actor_22/03-01-03-01-02-01-22.wav,ravdess,happy,03,01,02,22,False,LOW,NONE,993,train
datasets/ravdess/Actor_22/03-01-03-02-01-01-22.wav,ravdess,happy,03,02,01,22,False,LOW,NONE,994,train
datasets/ravdess/Actor_22/03-01-07-02-01-02-22.wav,ravdess,disgust,07,02,01,22,True,HIGH,ALERT,995,train
datasets/ravdess/Actor_22/03-01-04-02-01-01-22.wav,ravdess,sad,04,02,01,22,True,HIGH,ALERT,996,train
datasets/ravdess/Actor_22/03-01-04-01-02-01-22.wav,ravdess,sad,04,01,02,22,True,HIGH,ALERT,997,train
datasets/ravdess/Actor_22/03-01-07-01-02-02-22.wav,ravdess,disgust,07,01,02,22,True,HIGH,ALERT,998,train
datasets/ravdess/Actor_22/03-01-05-02-02-02-22.wav,ravdess,angry,05,02,02,22,True,HIGH,ALERT,999,train
datasets/ravdess/Actor_22/03-01-06-02-02-01-22.wav,ravdess,fearful,06,02,02,22,True,HIGH,ALERT,1000,train
